employee_id,effective_date,job_function,job_level,pay_rate_type,location,max_tenure,max_role_tenure,max_promotions,employee_status
17871,2023-10-01,Engineering,L4,Salary,SanFrancisco,184,184,1.0,Terminated
17872,2024-10-01,Engineering,L7,Salary,Seattle,458,458,1.0,Active
17873,2023-07-01,Engineering,L6,Salary,SanFrancisco,92,92,1.0,Terminated
17874,2024-10-01,Engineering,L9,Salary,NewYorkCity,458,458,1.0,Active
17875,2024-04-01,Sales,L5,Salary,Seattle,366,366,1.0,Terminated
17876,2023-07-01,Engineering,L5,Salary,Seattle,92,92,1.0,Terminated
17877,2024-10-01,Engineering,L4,Salary,NewYorkCity,458,458,1.0,Active
17878,2024-10-01,Engineering,L6,Salary,Seattle,458,458,1.0,Active
17880,2024-10-01,Engineering,L4,Salary,NewYorkCity,458,458,1.0,Active
17882,2024-01-01,Sales,L6,Salary,Seattle,275,275,1.0,Terminated
17883,2024-10-01,Sales,L6,Salary,Tempe,458,458,1.0,Active
17884,2023-07-01,Engineering,L5,Salary,SanFrancisco,92,92,1.0,Terminated
17885,2024-10-01,Engineering,L5,Salary,Seattle,458,458,1.0,Active
17886,2023-10-01,HR,L7,Salary,Tempe,184,184,1.0,Terminated
17887,2023-10-01,Sales,L5,Salary,SanFrancisco,184,184,1.0,Terminated
17888,2024-07-01,Sales,L6,Salary,SanFrancisco,458,458,1.0,Terminated
17889,2023-10-01,Engineering,L4,Salary,SanFrancisco,184,184,1.0,Terminated
17890,2024-01-01,Sales,L4,Salary,Tempe,275,275,1.0,Terminated
17891,2024-10-01,HR,L8,Salary,Tempe,458,458,1.0,Active
17892,2024-10-01,Sales,L4,Salary,SanFrancisco,458,458,1.0,Active
17893,2023-10-01,Engineering,L4,Salary,NewYorkCity,184,184,1.0,Terminated
17894,2024-10-01,Sales,L5,Salary,Tempe,458,458,1.0,Active
17895,2024-07-01,Engineering,L6,Salary,SanFrancisco,458,458,1.0,Terminated
17896,2024-10-01,Engineering,L5,Salary,Seattle,458,458,1.0,Active
17897,2024-10-01,Sales,L8,Salary,Tempe,458,458,1.0,Active
17898,2024-10-01,Engineering,L6,Salary,Seattle,458,458,1.0,Active
17899,2024-10-01,Engineering,L5,Salary,SanFrancisco,458,458,1.0,Active
17900,2024-10-01,Engineering,L6,Salary,SanFrancisco,458,458,1.0,Active
17901,2023-10-01,HR,L6,Salary,Tempe,184,184,1.0,Terminated
17902,2023-10-01,Engineering,L7,Salary,Seattle,184,184,1.0,Terminated
17903,2024-07-01,Engineering,L5,Salary,Seattle,458,458,1.0,Terminated
17904,2024-10-01,Engineering,L9,Salary,NewYorkCity,458,458,1.0,Active
17905,2024-10-01,Engineering,L10,Salary,Seattle,458,458,1.0,Active
17906,2024-10-01,Sales,L7,Salary,NewYorkCity,458,458,1.0,Active
17907,2024-10-01,Finance,L5,Salary,SanFrancisco,458,458,1.0,Active
17908,2024-10-01,Engineering,L6,Salary,NewYorkCity,458,458,1.0,Active
17909,2024-10-01,Engineering,L4,Salary,Seattle,458,458,1.0,Active
17910,2023-07-01,Sales,L4,Salary,Tempe,92,92,1.0,Terminated
17912,2023-10-01,Sales,L5,Salary,Seattle,184,184,1.0,Terminated
17913,2024-01-01,HR,L4,Salary,Tempe,275,275,1.0,Terminated
17914,2024-10-01,Sales,L5,Salary,Tempe,458,458,1.0,Active
17915,2024-04-01,Engineering,L5,Salary,Seattle,366,366,1.0,Terminated
17916,2024-10-01,Engineering,L5,Salary,SanFrancisco,458,458,1.0,Active
17917,2023-07-01,Sales,L4,Salary,SanFrancisco,92,92,1.0,Terminated
17918,2023-10-01,Sales,L5,Salary,SanFrancisco,184,184,1.0,Terminated
17919,2024-10-01,HR,L6,Salary,NewYorkCity,458,458,1.0,Active
17920,2023-07-01,Engineering,L7,Salary,Seattle,92,92,1.0,Terminated
17921,2024-10-01,Engineering,L5,Salary,Seattle,458,458,1.0,Active
17924,2024-10-01,Engineering,L4,Salary,NewYorkCity,458,458,1.0,Active
17925,2024-10-01,Engineering,L4,Salary,Seattle,458,458,1.0,Active
17926,2024-10-01,Engineering,L4,Salary,Seattle,458,458,1.0,Active
17927,2024-10-01,Engineering,L4,Salary,NewYorkCity,458,458,1.0,Active
17928,2024-10-01,Engineering,L6,Salary,SanFrancisco,458,458,1.0,Active
17929,2024-01-01,Engineering,L5,Salary,NewYorkCity,275,275,1.0,Terminated
17930,2024-10-01,Engineering,L5,Salary,Seattle,458,458,1.0,Active
17932,2023-07-01,Engineering,L4,Salary,SanFrancisco,92,92,1.0,Terminated
17933,2024-07-01,Engineering,L5,Salary,NewYorkCity,458,458,1.0,Terminated
17935,2024-10-01,Finance,L6,Salary,NewYorkCity,458,458,1.0,Active
17936,2024-10-01,HR,L5,Salary,Tempe,458,458,1.0,Active
17937,2024-07-01,Engineering,L7,Salary,SanFrancisco,458,458,1.0,Terminated
17938,2024-10-01,HR,L6,Salary,Seattle,458,458,1.0,Active
17939,2023-10-01,Finance,L4,Salary,SanFrancisco,184,184,1.0,Terminated
17940,2024-01-01,Sales,L4,Salary,NewYorkCity,275,275,1.0,Terminated
17941,2023-07-01,Sales,L4,Salary,SanFrancisco,92,92,1.0,Terminated
17942,2023-07-01,Engineering,L5,Salary,SanFrancisco,92,92,1.0,Terminated
17943,2024-10-01,HR,L6,Salary,Seattle,458,458,1.0,Active
17944,2024-10-01,Finance,L4,Salary,SanFrancisco,458,458,1.0,Active
17945,2024-10-01,Finance,L7,Salary,SanFrancisco,458,458,1.0,Active
17946,2024-01-01,Finance,L7,Salary,SanFrancisco,275,275,1.0,Terminated
17947,2024-10-01,Engineering,L7,Salary,Seattle,458,458,1.0,Active
17948,2024-10-01,Engineering,L5,Salary,NewYorkCity,458,458,1.0,Active
17949,2024-04-01,Sales,L5,Salary,Seattle,366,366,1.0,Terminated
17950,2024-10-01,Finance,L4,Salary,SanFrancisco,458,458,1.0,Active
17951,2024-10-01,HR,L7,Salary,NewYorkCity,458,458,1.0,Active
17952,2024-10-01,Finance,L4,Salary,SanFrancisco,458,458,1.0,Active
17953,2024-10-01,Finance,L5,Salary,SanFrancisco,458,458,1.0,Active
17954,2024-04-01,Sales,L4,Salary,Tempe,366,366,1.0,Terminated
17955,2024-01-01,Finance,L4,Salary,SanFrancisco,275,275,1.0,Terminated
17956,2024-01-01,HR,L7,Salary,Tempe,275,275,1.0,Terminated
17958,2024-10-01,Engineering,L6,Salary,NewYorkCity,458,458,1.0,Active
17959,2024-10-01,Engineering,L7,Salary,SanFrancisco,458,458,1.0,Active
17960,2024-04-01,Finance,L4,Salary,NewYorkCity,366,366,1.0,Terminated
17961,2024-10-01,Engineering,L6,Salary,NewYorkCity,458,458,1.0,Active
17962,2024-10-01,Sales,L8,Salary,Tempe,458,458,1.0,Active
17963,2024-10-01,Engineering,L4,Salary,SanFrancisco,458,458,1.0,Active
17964,2024-04-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Terminated
17965,2024-10-01,Sales,L5,Salary,Tempe,458,458,1.0,Active
17966,2023-07-01,HR,L4,Salary,Tempe,92,92,1.0,Terminated
17967,2024-10-01,Engineering,L6,Salary,Seattle,458,458,1.0,Active
17968,2024-01-01,Engineering,L5,Salary,Seattle,275,275,1.0,Terminated
17969,2024-10-01,Finance,L5,Salary,SanFrancisco,458,458,1.0,Active
17970,2024-10-01,Engineering,L4,Salary,NewYorkCity,458,458,1.0,Active
17971,2024-10-01,Finance,L7,Salary,NewYorkCity,458,458,1.0,Active
17972,2024-10-01,HR,L5,Salary,Seattle,458,458,1.0,Active
17973,2024-10-01,Engineering,L6,Salary,SanFrancisco,458,458,1.0,Active
17975,2024-10-01,Finance,L6,Salary,SanFrancisco,458,458,1.0,Active
17976,2024-10-01,Sales,L5,Salary,SanFrancisco,458,458,1.0,Active
17977,2024-10-01,Finance,L6,Salary,SanFrancisco,458,458,1.0,Active
17978,2024-10-01,Engineering,L6,Salary,Seattle,458,458,1.0,Active
17979,2024-10-01,Engineering,L6,Salary,Seattle,458,458,1.0,Active
17980,2024-01-01,Sales,L4,Salary,NewYorkCity,275,275,1.0,Terminated
17981,2024-10-01,Engineering,L4,Salary,Seattle,458,458,1.0,Active
17983,2024-10-01,Engineering,L8,Salary,NewYorkCity,458,458,1.0,Active
17984,2024-10-01,Engineering,L4,Salary,NewYorkCity,458,458,1.0,Active
17985,2024-07-01,Sales,L4,Salary,SanFrancisco,458,458,1.0,Terminated
17986,2024-10-01,HR,L4,Salary,NewYorkCity,458,458,1.0,Active
17987,2024-10-01,Sales,L7,Salary,Seattle,458,458,1.0,Active
17988,2024-10-01,HR,L8,Salary,SanFrancisco,458,458,1.0,Active
17989,2023-10-01,Engineering,L7,Salary,NewYorkCity,184,184,1.0,Terminated
17990,2024-10-01,Finance,L7,Salary,SanFrancisco,458,458,1.0,Active
17991,2024-10-01,Engineering,L4,Salary,Seattle,458,458,1.0,Active
17993,2024-10-01,Engineering,L6,Salary,Seattle,458,458,1.0,Active
17994,2024-10-01,Engineering,L7,Salary,NewYorkCity,458,458,1.0,Active
17995,2023-10-01,Engineering,L5,Salary,NewYorkCity,184,184,1.0,Terminated
17996,2023-10-01,Sales,L5,Salary,Tempe,184,184,1.0,Terminated
17997,2024-10-01,Engineering,L7,Salary,NewYorkCity,458,458,1.0,Active
17998,2024-10-01,Engineering,L5,Salary,NewYorkCity,458,458,1.0,Active
18000,2024-07-01,Engineering,L6,Salary,Seattle,458,458,1.0,Terminated
18001,2023-10-01,Engineering,L4,Salary,NewYorkCity,184,184,1.0,Terminated
18002,2024-10-01,Finance,L7,Salary,SanFrancisco,458,458,1.0,Active
18003,2024-10-01,Engineering,L7,Salary,Seattle,458,458,1.0,Active
18004,2024-10-01,Engineering,L4,Salary,Seattle,458,458,1.0,Active
18005,2024-10-01,HR,L6,Salary,Tempe,366,366,1.0,Active
18006,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18008,2024-01-01,Engineering,L6,Salary,NewYorkCity,183,183,1.0,Terminated
18009,2024-10-01,Engineering,L5,Salary,SanFrancisco,366,366,1.0,Active
18010,2024-07-01,Engineering,L6,Salary,NewYorkCity,366,366,1.0,Terminated
18011,2024-01-01,HR,L5,Salary,Seattle,183,183,1.0,Terminated
18012,2024-01-01,Sales,L4,Salary,SanFrancisco,183,183,1.0,Terminated
18013,2024-07-01,Sales,L4,Salary,Seattle,366,366,1.0,Terminated
18014,2024-01-01,Sales,L6,Salary,NewYorkCity,183,183,1.0,Terminated
18016,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18018,2024-04-01,HR,L7,Salary,Seattle,274,274,1.0,Terminated
18019,2024-10-01,Engineering,L8,Salary,SanFrancisco,366,366,1.0,Active
18020,2024-01-01,HR,L4,Salary,Seattle,183,183,1.0,Terminated
18021,2024-01-01,Engineering,L4,Salary,SanFrancisco,183,183,1.0,Terminated
18023,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18024,2023-10-01,Sales,L6,Salary,SanFrancisco,92,92,1.0,Terminated
18025,2024-10-01,Finance,L6,Salary,SanFrancisco,366,366,1.0,Active
18026,2024-07-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Terminated
18028,2024-10-01,Engineering,L5,Salary,Seattle,366,366,1.0,Active
18031,2024-10-01,HR,L4,Salary,NewYorkCity,366,366,1.0,Active
18032,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18033,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18034,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18035,2024-01-01,Sales,L4,Salary,Tempe,183,183,1.0,Terminated
18036,2023-10-01,Engineering,L4,Salary,Seattle,92,92,1.0,Terminated
18037,2024-10-01,Engineering,L5,Salary,Seattle,366,366,1.0,Active
18038,2024-07-01,Engineering,L5,Salary,SanFrancisco,366,366,1.0,Terminated
18039,2024-07-01,Finance,L6,Salary,NewYorkCity,366,366,1.0,Terminated
18040,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18042,2024-07-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Terminated
18043,2024-10-01,Engineering,L8,Salary,SanFrancisco,366,366,1.0,Active
18044,2024-10-01,Finance,L6,Salary,SanFrancisco,366,366,1.0,Active
18045,2024-07-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Terminated
18046,2024-10-01,Finance,L5,Salary,SanFrancisco,366,366,1.0,Active
18048,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18049,2024-10-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Active
18050,2024-10-01,Sales,L10,Salary,Tempe,366,366,1.0,Active
18051,2024-01-01,Sales,L8,Salary,Seattle,183,183,1.0,Terminated
18052,2024-10-01,Engineering,L5,Salary,SanFrancisco,366,366,1.0,Active
18053,2024-01-01,Engineering,L5,Salary,Seattle,183,183,1.0,Terminated
18054,2024-10-01,Engineering,L6,Salary,NewYorkCity,366,366,1.0,Active
18055,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18056,2024-10-01,Engineering,L6,Salary,SanFrancisco,366,366,1.0,Active
18057,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18058,2024-10-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Active
18061,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18062,2024-07-01,Sales,L4,Salary,Seattle,366,366,1.0,Terminated
18063,2024-10-01,HR,L5,Salary,Seattle,366,366,1.0,Active
18064,2024-10-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Active
18065,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18067,2023-10-01,Sales,L5,Salary,SanFrancisco,92,92,1.0,Terminated
18068,2024-10-01,Sales,L4,Salary,Seattle,366,366,1.0,Active
18070,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18071,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18072,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18073,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18074,2024-10-01,Engineering,L5,Salary,Seattle,366,366,1.0,Active
18075,2023-10-01,Finance,L4,Salary,SanFrancisco,92,92,1.0,Terminated
18076,2024-10-01,Finance,L5,Salary,SanFrancisco,366,366,1.0,Active
18077,2024-07-01,Sales,L5,Salary,SanFrancisco,366,366,1.0,Terminated
18078,2024-01-01,Engineering,L8,Salary,NewYorkCity,183,183,1.0,Terminated
18079,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18080,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18081,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18083,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18084,2024-10-01,Engineering,L8,Salary,NewYorkCity,366,366,1.0,Active
18085,2024-10-01,Engineering,L7,Salary,NewYorkCity,366,366,1.0,Active
18086,2024-07-01,Finance,L5,Salary,SanFrancisco,366,366,1.0,Terminated
18087,2024-01-01,Engineering,L5,Salary,Seattle,183,183,1.0,Terminated
18088,2024-01-01,Finance,L5,Salary,SanFrancisco,183,183,1.0,Terminated
18089,2024-01-01,Engineering,L5,Salary,SanFrancisco,183,183,1.0,Terminated
18090,2024-10-01,Finance,L5,Salary,SanFrancisco,366,366,1.0,Active
18091,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18092,2024-07-01,Sales,L5,Salary,Tempe,366,366,1.0,Terminated
18093,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18094,2024-10-01,Sales,L4,Salary,Seattle,366,366,1.0,Active
18095,2024-01-01,Engineering,L4,Salary,Seattle,183,183,1.0,Terminated
18096,2024-10-01,Finance,L8,Salary,NewYorkCity,366,366,1.0,Active
18097,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18098,2024-10-01,Engineering,L5,Salary,Seattle,366,366,1.0,Active
18099,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18100,2023-10-01,Finance,L6,Salary,SanFrancisco,92,92,1.0,Terminated
18101,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18102,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18104,2024-10-01,Finance,L4,Salary,SanFrancisco,366,366,1.0,Active
18105,2024-10-01,Engineering,L7,Salary,Seattle,366,366,1.0,Active
18106,2024-10-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Active
18107,2024-04-01,HR,L4,Salary,NewYorkCity,274,274,1.0,Terminated
18108,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18109,2024-10-01,Engineering,L7,Salary,Seattle,366,366,1.0,Active
18110,2024-10-01,Finance,L6,Salary,SanFrancisco,366,366,1.0,Active
18111,2024-07-01,HR,L4,Salary,Tempe,366,366,1.0,Terminated
18112,2024-10-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Active
18113,2024-01-01,Engineering,L5,Salary,Seattle,183,183,1.0,Terminated
18114,2024-10-01,Engineering,L5,Salary,Seattle,366,366,1.0,Active
18116,2024-07-01,HR,L5,Salary,Tempe,366,366,1.0,Terminated
18117,2024-10-01,Engineering,L6,Salary,SanFrancisco,366,366,1.0,Active
18118,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18120,2024-01-01,Engineering,L5,Salary,SanFrancisco,183,183,1.0,Terminated
18121,2024-10-01,Engineering,L4,Salary,NewYorkCity,366,366,1.0,Active
18122,2024-04-01,Sales,L7,Salary,Seattle,274,274,1.0,Terminated
18123,2024-10-01,Engineering,L5,Salary,Seattle,366,366,1.0,Active
18124,2024-10-01,Finance,L4,Salary,SanFrancisco,366,366,1.0,Active
18126,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18127,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18128,2024-10-01,Sales,L5,Salary,Tempe,366,366,1.0,Active
18129,2024-07-01,Engineering,L6,Salary,Seattle,366,366,1.0,Terminated
18130,2024-10-01,Engineering,L6,Salary,NewYorkCity,366,366,1.0,Active
18131,2024-07-01,Sales,L7,Salary,NewYorkCity,366,366,1.0,Terminated
18132,2024-10-01,Engineering,L5,Salary,SanFrancisco,366,366,1.0,Active
18133,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18135,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18136,2024-07-01,Sales,L6,Salary,SanFrancisco,366,366,1.0,Terminated
18138,2024-10-01,Engineering,L6,Salary,SanFrancisco,366,366,1.0,Active
18139,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18140,2024-10-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Active
18141,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18142,2024-10-01,Engineering,L4,Salary,SanFrancisco,366,366,1.0,Active
18143,2024-10-01,HR,L4,Salary,Seattle,366,366,1.0,Active
18144,2024-04-01,Engineering,L5,Salary,SanFrancisco,274,274,1.0,Terminated
18145,2024-10-01,Finance,L5,Salary,SanFrancisco,366,366,1.0,Active
18146,2024-10-01,Engineering,L7,Salary,SanFrancisco,366,366,1.0,Active
18147,2024-07-01,Engineering,L6,Salary,Seattle,366,366,1.0,Terminated
18148,2024-01-01,Sales,L5,Salary,Seattle,183,183,1.0,Terminated
18149,2024-10-01,Engineering,L8,Salary,NewYorkCity,366,366,1.0,Active
18150,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18151,2024-10-01,Engineering,L6,Salary,Seattle,366,366,1.0,Active
18152,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18153,2024-10-01,Engineering,L6,Salary,SanFrancisco,366,366,1.0,Active
18154,2024-07-01,Engineering,L6,Salary,Seattle,366,366,1.0,Terminated
18155,2024-01-01,Finance,L5,Salary,SanFrancisco,183,183,1.0,Terminated
18156,2023-10-01,Sales,L4,Salary,Seattle,92,92,1.0,Terminated
18157,2024-10-01,Engineering,L5,Salary,SanFrancisco,366,366,1.0,Active
18159,2024-10-01,Sales,L4,Salary,Seattle,366,366,1.0,Active
18160,2024-10-01,Engineering,L7,Salary,NewYorkCity,366,366,1.0,Active
18162,2024-10-01,Finance,L6,Salary,SanFrancisco,366,366,1.0,Active
18164,2024-10-01,Engineering,L6,Salary,NewYorkCity,366,366,1.0,Active
18165,2024-01-01,Engineering,L5,Salary,NewYorkCity,183,183,1.0,Terminated
18166,2023-10-01,Engineering,L4,Salary,Seattle,92,92,1.0,Terminated
18167,2024-01-01,Engineering,L4,Salary,SanFrancisco,183,183,1.0,Terminated
18168,2024-07-01,Engineering,L5,Salary,NewYorkCity,366,366,1.0,Terminated
18169,2024-10-01,Finance,L4,Salary,SanFrancisco,366,366,1.0,Active
18170,2024-10-01,Engineering,L4,Salary,Seattle,366,366,1.0,Active
18171,2024-10-01,Engineering,L7,Salary,NewYorkCity,366,366,1.0,Active
18172,2024-10-01,Engineering,L6,Salary,NewYorkCity,366,366,1.0,Active
18173,2023-10-01,Sales,L6,Salary,SanFrancisco,92,92,1.0,Terminated
18174,2024-10-01,HR,L9,Salary,NewYorkCity,274,274,1.0,Active
18175,2024-10-01,Engineering,L7,Salary,Seattle,274,274,1.0,Active
18176,2024-10-01,HR,L5,Salary,Seattle,274,274,1.0,Active
18177,2024-10-01,Engineering,L4,Salary,SanFrancisco,274,274,1.0,Active
18178,2024-10-01,Engineering,L4,Salary,SanFrancisco,274,274,1.0,Active
18179,2024-10-01,Engineering,L6,Salary,NewYorkCity,274,274,1.0,Active
18180,2024-10-01,Engineering,L6,Salary,SanFrancisco,274,274,1.0,Active
18181,2024-10-01,Sales,L7,Salary,Seattle,274,274,1.0,Active
18182,2024-10-01,Engineering,L4,Salary,SanFrancisco,274,274,1.0,Active
18183,2024-10-01,Engineering,L4,Salary,NewYorkCity,274,274,1.0,Active
18184,2024-10-01,Engineering,L5,Salary,NewYorkCity,274,274,1.0,Active
18185,2024-10-01,Engineering,L7,Salary,Seattle,274,274,1.0,Active
18186,2024-04-01,Sales,L5,Salary,Seattle,182,182,1.0,Terminated
18187,2024-10-01,Engineering,L6,Salary,SanFrancisco,274,274,1.0,Active
18188,2024-01-01,HR,L4,Salary,Seattle,91,91,1.0,Terminated
18189,2024-01-01,Sales,L8,Salary,NewYorkCity,91,91,1.0,Terminated
18190,2024-10-01,Engineering,L7,Salary,NewYorkCity,274,274,1.0,Active
18191,2024-10-01,Engineering,L6,Salary,SanFrancisco,274,274,1.0,Active
18192,2024-01-01,Engineering,L6,Salary,SanFrancisco,91,91,1.0,Terminated
18193,2024-10-01,Engineering,L5,Salary,SanFrancisco,274,274,1.0,Active
18194,2024-10-01,HR,L5,Salary,Seattle,274,274,1.0,Active
18195,2024-04-01,Engineering,L6,Salary,SanFrancisco,182,182,1.0,Terminated
18196,2024-10-01,Engineering,L6,Salary,NewYorkCity,274,274,1.0,Active
18197,2024-01-01,Finance,L5,Salary,NewYorkCity,91,91,1.0,Terminated
18199,2024-10-01,Finance,L5,Salary,SanFrancisco,274,274,1.0,Active
18200,2024-04-01,Sales,L6,Salary,NewYorkCity,182,182,1.0,Terminated
18201,2024-10-01,Engineering,L10,Salary,SanFrancisco,274,274,1.0,Active
18202,2024-10-01,Sales,L5,Salary,Seattle,274,274,1.0,Active
18203,2024-10-01,Engineering,L5,Salary,SanFrancisco,274,274,1.0,Active
18205,2024-10-01,Finance,L7,Salary,SanFrancisco,274,274,1.0,Active
18206,2024-10-01,Engineering,L5,Salary,Seattle,274,274,1.0,Active
18207,2024-10-01,Engineering,L4,Salary,Seattle,274,274,1.0,Active
18208,2024-10-01,Engineering,L5,Salary,NewYorkCity,274,274,1.0,Active
18209,2024-01-01,Engineering,L6,Salary,NewYorkCity,91,91,1.0,Terminated
18210,2024-10-01,Engineering,L4,Salary,Seattle,274,274,1.0,Active
18211,2024-10-01,Engineering,L7,Salary,Seattle,274,274,1.0,Active
18212,2024-07-01,HR,L7,Salary,Seattle,274,274,1.0,Terminated
18213,2024-10-01,Engineering,L6,Salary,NewYorkCity,274,274,1.0,Active
18214,2024-10-01,Engineering,L7,Salary,NewYorkCity,274,274,1.0,Active
18215,2024-07-01,Finance,L4,Salary,NewYorkCity,274,274,1.0,Terminated
18216,2024-10-01,Engineering,L7,Salary,Seattle,274,274,1.0,Active
18217,2024-10-01,Sales,L6,Salary,Tempe,274,274,1.0,Active
18218,2024-10-01,Finance,L6,Salary,NewYorkCity,274,274,1.0,Active
18219,2024-01-01,Engineering,L5,Salary,Seattle,91,91,1.0,Terminated
18220,2024-10-01,Sales,L7,Salary,Tempe,274,274,1.0,Active
18221,2024-10-01,Engineering,L4,Salary,SanFrancisco,274,274,1.0,Active
18222,2024-10-01,Finance,L5,Salary,SanFrancisco,274,274,1.0,Active
18223,2024-10-01,Engineering,L4,Salary,SanFrancisco,274,274,1.0,Active
18224,2024-10-01,Engineering,L6,Salary,SanFrancisco,274,274,1.0,Active
18225,2024-10-01,Engineering,L5,Salary,SanFrancisco,274,274,1.0,Active
18227,2024-07-01,Engineering,L6,Salary,NewYorkCity,274,274,1.0,Terminated
18228,2024-10-01,Sales,L9,Salary,SanFrancisco,274,274,1.0,Active
18229,2024-01-01,Engineering,L6,Salary,NewYorkCity,91,91,1.0,Terminated
